labels,log
16,"ginwhiskye.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_25), see https://threatfox.abuse.ch/ioc/323837/"
16,"greatwhen.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_25), see https://threatfox.abuse.ch/ioc/323838/"
16,"hisbacteriu.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_25), see https://threatfox.abuse.ch/ioc/323839/"
16,"demicthatmo.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_25), see https://threatfox.abuse.ch/ioc/323835/"
16,"domigilamorov.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_25), see https://threatfox.abuse.ch/ioc/323836/"
16,"rivatemicrosoft.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2022_01_25), see https://threatfox.abuse.ch/ioc/323811/"
16,"researchcentre.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2022_01_25), see https://threatfox.abuse.ch/ioc/323810/"
16,"iphanyi.webredirect.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_24), see https://threatfox.abuse.ch/ioc/317442/"
16,"giporedtrip.at CNAME . ; Botnet C2 - confidence level: 100% (2022_01_24), see https://threatfox.abuse.ch/ioc/316104/"
16,"habpfans.at CNAME . ; Botnet C2 - confidence level: 100% (2022_01_24), see https://threatfox.abuse.ch/ioc/316105/"
16,"y6gsh.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/310554/"
16,"sumav1.hopto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/310262/"
16,"sumav2.hopto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/310263/"
16,"sumag.hopto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/310264/"
16,"intermedia.bar CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/309211/"
16,"medialines.bar CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/309212/"
16,"nnnnnn.bar CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/309213/"
16,"nnnnnn.casa CNAME . ; Botnet C2 - confidence level: 100% (2022_01_21), see https://threatfox.abuse.ch/ioc/309214/"
16,"ildrenmightf.top CNAME . ; Botnet C2 - confidence level: 75% (2022_01_20), see https://threatfox.abuse.ch/ioc/306321/"
16,"nyannewtoday.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/303030/"
16,"bodmas01.zapto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/302825/"
16,"blogsautos.info CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/302060/"
16,"linkline.bar CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/302061/"
16,"museumistat.bar CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/302062/"
16,"lefteriskkokkiskikinew.ydns.eu CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/299828/"
16,"buy.teamviewsoft.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/299829/"
16,"blaq.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/299825/"
16,"nan.ydns.eu CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/299826/"
16,"diamante.mywire.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_19), see https://threatfox.abuse.ch/ioc/299827/"
16,"rem2.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/299360/"
16,"rem.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/299358/"
16,"rem1.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/299359/"
16,"wheregreen.top CNAME . ; Botnet C2 - confidence level: 50% (2022_01_18), see https://threatfox.abuse.ch/ioc/298624/"
16,"erandtheresult.top CNAME . ; Botnet C2 - confidence level: 50% (2022_01_18), see https://threatfox.abuse.ch/ioc/298618/"
16,"fusingcity.top CNAME . ; Botnet C2 - confidence level: 50% (2022_01_18), see https://threatfox.abuse.ch/ioc/298619/"
16,"heywanted.top CNAME . ; Botnet C2 - confidence level: 50% (2022_01_18), see https://threatfox.abuse.ch/ioc/298620/"
16,"nicagreenco.top CNAME . ; Botnet C2 - confidence level: 50% (2022_01_18), see https://threatfox.abuse.ch/ioc/298621/"
16,"oubteditwouldw.top CNAME . ; Botnet C2 - confidence level: 50% (2022_01_18), see https://threatfox.abuse.ch/ioc/298622/"
16,"thehandof.top CNAME . ; Botnet C2 - confidence level: 50% (2022_01_18), see https://threatfox.abuse.ch/ioc/298623/"
16,"v8.ter.tf CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298559/"
16,"aa369369.f3322.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298551/"
16,"paarisman.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298506/"
16,"sophospanels.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298507/"
16,"ciscosecuritu.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298500/"
16,"citrixseruritys.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298501/"
16,"citrixworcspace.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298502/"
16,"italbara.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298503/"
16,"londonbber.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298504/"
16,"milanvar.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298505/"
16,"berlinwomc.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298499/"
16,"kiwerx3.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298291/"
16,"kiwerx4.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298292/"
16,"kiwerx5.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298293/"
16,"gtersx1.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298284/"
16,"gtersx2.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298285/"
16,"gtersx3.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298286/"
16,"justerx1.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298287/"
16,"justerx2.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298288/"
16,"kiwerx1.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298289/"
16,"kiwerx2.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_18), see https://threatfox.abuse.ch/ioc/298290/"
16,"lionleee.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_17), see https://threatfox.abuse.ch/ioc/297591/"
16,"rtyui.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_17), see https://threatfox.abuse.ch/ioc/297589/"
16,"heyintrodu.top CNAME . ; Botnet C2 - confidence level: 75% (2022_01_17), see https://threatfox.abuse.ch/ioc/297543/"
16,"hannacleld.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_16), see https://threatfox.abuse.ch/ioc/295758/"
16,"braprest.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_15), see https://threatfox.abuse.ch/ioc/295378/"
16,"geotypico.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_15), see https://threatfox.abuse.ch/ioc/295379/"
16,"reverdoome.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_15), see https://threatfox.abuse.ch/ioc/295377/"
16,"teredaroundcarb.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_15), see https://threatfox.abuse.ch/ioc/295376/"
16,"childhome4100.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295278/"
16,"api.www3.cloud CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295114/"
16,"news.www3.cloud CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295115/"
16,"www3.cloud CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295113/"
16,"t5ctg9k9cpdmhjt.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295108/"
16,"2t2ev5giwktc5o9.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295099/"
16,"3f2ocy9clt90x74.one CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295100/"
16,"6v2mofchw2eix98.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295101/"
16,"a575hh752dp9l6c.one CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295102/"
16,"ki6hcax6c1ehe5j.one CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295103/"
16,"lc83k0l0bdl6u41.one CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295104/"
16,"mxaflbsa3chjk0i.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295105/"
16,"nm542iefjijgl2n.one CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295106/"
16,"r4nrjfmlc3k7z00.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_14), see https://threatfox.abuse.ch/ioc/295107/"
16,"legend4000.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_13), see https://threatfox.abuse.ch/ioc/294845/"
16,"saturnbotnet.net CNAME . ; Botnet C2 - confidence level: 100% (2022_01_13), see https://threatfox.abuse.ch/ioc/294749/"
16,"ovedfromasi.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_13), see https://threatfox.abuse.ch/ioc/294639/"
16,"romebor.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_13), see https://threatfox.abuse.ch/ioc/294623/"
16,"hendersonk1.hopto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294308/"
16,"gene.ddnsgeek.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294309/"
16,"henderson.camdvr.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294310/"
16,"henderson1.camdvr.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294311/"
16,"generem.hopto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294305/"
16,"generem1.hopto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294306/"
16,"hendersonk.hopto.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294307/"
16,"mhytrdcvbh.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294219/"
16,"nbfdertjhgfghj.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294220/"
16,"nhtredfghik.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294221/"
16,"nhtredfghik.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294222/"
16,"rtyhgfdfghjk.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294223/"
16,"rtyhgfdfghjk.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294224/"
16,"ftyhjhgfdfgyuj.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294214/"
16,"ghjknbvdrtyj.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294215/"
16,"maxcijhgfdfhj.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294216/"
16,"maxcijhgfdfhj.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294217/"
16,"mhytrdcvbh.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294218/"
16,"mmmmmm.bar CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294212/"
16,"mmmmmm.casa CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294213/"
16,"olerantand.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_12), see https://threatfox.abuse.ch/ioc/294101/"
16,"amazingx3.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293980/"
16,"previoddyx10.site CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293981/"
16,"previoddyx7.site CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293982/"
16,"previoddyx8.site CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293983/"
16,"previoddyx9.site CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293984/"
16,"wertdoksx1.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293985/"
16,"wertdoksx2.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293986/"
16,"wertdoksx3.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293987/"
16,"wertdoksx4.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293988/"
16,"wertdoksx5.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293989/"
16,"wertdoksx6.buzz CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293990/"
16,"lionlee.nerdpol.ovh CNAME . ; Botnet C2 - confidence level: 100% (2022_01_11), see https://threatfox.abuse.ch/ioc/293900/"
16,"commandaadmin.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_10), see https://threatfox.abuse.ch/ioc/292312/"
16,"clouds222.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_10), see https://threatfox.abuse.ch/ioc/292313/"
16,"service.trendmrcio.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_10), see https://threatfox.abuse.ch/ioc/292309/"
16,"trendmrcio.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_10), see https://threatfox.abuse.ch/ioc/292310/"
16,"greenco2020.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292026/"
16,"greenco2021.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292027/"
16,"greenco2022.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292028/"
16,"artmy.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292025/"
16,"tvqaq.cn CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292024/"
16,"noblecreativeaz.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292021/"
16,"recmaster.ru CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292022/"
16,"sovels.ru CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292023/"
16,"www.myserv012.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_09), see https://threatfox.abuse.ch/ioc/292012/"
16,"nahbleiben.at CNAME . ; Botnet C2 - confidence level: 100% (2022_01_08), see https://threatfox.abuse.ch/ioc/291960/"
16,"exchangersdirectory.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291790/"
16,"myusapayroll.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291791/"
16,"vorbitech.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291792/"
16,"zedtool.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291793/"
16,"azuregroupusa.com CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291789/"
16,"rodeioswebs.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291707/"
16,"tirodelacoweb.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_07), see https://threatfox.abuse.ch/ioc/291708/"
16,"campoeroca.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291592/"
16,"campoeroca.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291593/"
16,"cavalgadasweb.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291594/"
16,"cavalgadasweb.quest CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291595/"
16,"cavalocrioulo.cfd CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291596/"
16,"cavalocrioulo.link CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291597/"
16,"cavalotrote.bond CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291598/"
16,"cavalotrote.click CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291599/"
16,"agences.ddns.net CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291579/"
16,"zerocool888.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291578/"
16,"www.ctfwiki.workers.dev CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291545/"
16,"xexxds02.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291544/"
16,"sasurr03.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291527/"
16,"saytt01.top CNAME . ; Botnet C2 - confidence level: 100% (2022_01_06), see https://threatfox.abuse.ch/ioc/291528/"
